GPU UTIL,GPU SCLK,GPU MCLK,GPU TEMP,GPU PWR,GPU FAN,GPU VRAM UTIL,FPS,CPU UTIL,RAM UTIL
99,1647,1050,61,335,2349,5.1,100,29,6.8
99,1613,1050,61,324,2351,5.1,98,32,6.8
99,1613,1050,61,324,2351,5.1,98,32,6.8
99,1650,1050,61,321,2349,5.1,100,30,6.8
99,1648,1050,62,333,2351,5.1,103,29,6.8
99,1648,1050,62,333,2351,5.1,103,29,6.8
99,1645,1050,62,331,2351,5.1,107,30,6.8
99,1646,1050,61,333,2352,5.1,102,25,6.8
99,1648,1050,59,338,2353,5.1,102,29,6.8
99,1648,1050,59,338,2353,5.1,102,29,6.8
99,1648,1050,61,330,2351,5.1,100,28,6.8
99,1648,1050,61,330,2351,5.1,100,28,6.8
99,1649,1050,61,331,2348,5.1,99,26,6.8
99,1649,1050,61,331,2348,5.1,99,26,6.8
99,1648,1050,62,330,2352,5.1,99,25,6.8
99,1649,1050,63,320,2351,5.1,99,25,6.8
99,1649,1050,63,320,2351,5.1,99,25,6.8
99,1649,1050,62,331,2351,5.1,99,25,6.8
99,1649,1050,62,331,2351,5.1,99,25,6.8
99,1633,1050,61,327,2352,5.1,107,28,6.8
99,1633,1050,61,327,2352,5.1,107,28,6.8
99,1649,1050,62,318,2353,5.1,109,31,6.8
99,1649,1050,62,318,2353,5.1,109,31,6.8
99,1652,1050,61,322,2353,5.1,101,28,6.7
99,1647,1050,60,333,2351,5.1,105,27,6.7
99,1647,1050,60,333,2351,5.1,105,27,6.7
77,1640,1050,61,316,2353,5.1,104,25,6.7
77,1640,1050,61,316,2353,5.1,104,25,6.7
99,1647,1050,62,328,2320,5.1,103,27,6.7
99,1647,1050,62,328,2320,5.1,103,27,6.7
99,1649,1050,59,332,2285,5.1,105,28,6.7
99,1649,1050,59,332,2285,5.1,105,28,6.7
99,1648,1050,61,329,2282,5.1,100,24,6.7
99,1648,1050,61,329,2282,5.1,100,24,6.7
99,1650,1050,59,328,2342,5.1,99,28,6.7
99,1649,1050,61,324,2347,5.1,100,26,6.7
99,1649,1050,61,319,2352,5.1,101,23,6.7
99,1649,1050,61,319,2352,5.1,101,23,6.7
99,1644,1050,62,335,2359,5.1,106,24,6.7
99,1641,1050,61,335,2366,5.1,107,24,6.7
99,1642,1050,62,336,2370,5.1,108,28,6.7
99,1642,1050,62,336,2370,5.1,108,28,6.7
99,1648,1050,59,332,2369,5.1,104,27,6.7
99,1648,1050,59,332,2369,5.1,104,27,6.7
99,1651,1050,62,335,2356,5.1,100,26,6.7
99,1649,1050,62,332,2355,5.1,100,26,6.7
99,1649,1050,62,332,2355,5.1,100,26,6.7
99,1653,1050,59,332,2352,5.1,99,23,6.7
99,1651,1050,62,331,2354,5.1,97,26,6.7
99,1651,1050,62,331,2354,5.1,97,26,6.7
99,1647,1050,62,339,2353,5.1,99,29,6.7
99,1647,1050,62,339,2353,5.1,99,29,6.7
99,1648,1050,61,325,2353,5,97,30,6.8
99,1648,1050,61,325,2353,5,97,30,6.8
99,1643,1050,59,328,2350,5,96,29,6.7
99,1650,1050,62,334,2353,5,99,27,6.7
99,1650,1050,62,334,2353,5,99,27,6.7
99,1652,1050,62,329,2353,5,101,26,6.7
99,1652,1050,62,329,2353,5,101,26,6.7
99,1654,1050,62,331,2322,5.1,99,28,6.7
99,1654,1050,62,331,2322,5.1,99,28,6.7
99,1655,1050,62,334,2319,5.1,98,26,6.7
99,1655,1050,62,334,2319,5.1,98,26,6.7
99,1653,1050,61,328,2316,5.1,100,27,6.8
99,1650,1050,62,338,2317,5.1,99,29,6.8
99,1650,1050,62,338,2317,5.1,99,29,6.8
99,1649,1050,61,334,2315,5.1,101,25,6.8
99,1649,1050,61,334,2315,5.1,101,25,6.8
99,1646,1050,62,330,2311,5.1,102,26,6.8
99,1646,1050,62,330,2311,5.1,102,26,6.8
99,1650,1050,62,328,2302,5.1,101,26,6.8
99,1650,1050,62,328,2302,5.1,101,26,6.8
99,1637,1050,61,329,2304,5.1,107,24,6.8
99,1643,1050,59,342,2325,5.1,113,29,6.8
99,1643,1050,59,342,2325,5.1,113,29,6.8
99,1651,1050,63,336,2351,5.1,98,26,6.8
99,1651,1050,63,336,2351,5.1,98,26,6.8
99,1650,1050,62,330,2351,5.1,98,26,6.8
99,1650,1050,62,330,2351,5.1,98,26,6.8
99,1650,1050,62,329,2260,5.1,96,28,6.8
99,1650,1050,62,329,2260,5.1,96,28,6.8
26,1616,500,59,279,2247,5,96,28,6.7
26,1616,500,59,279,2247,5,96,28,6.7
99,1647,1050,62,330,2277,5,94,28,6.8
99,1647,1050,62,330,2277,5,94,28,6.8
99,1646,1050,62,337,2314,5,96,23,6.7
99,1646,1050,62,337,2314,5,96,23,6.7
99,1646,1050,62,330,2319,5,97,22,6.7
99,1646,1050,62,330,2319,5,97,22,6.7
99,1653,1050,61,333,2317,5,94,25,6.7
99,1653,1050,61,333,2317,5,94,25,6.7
99,1653,1050,61,326,2317,5,95,21,6.7
99,1653,1050,61,326,2317,5,95,21,6.7
99,1653,1050,62,326,2334,5,95,24,6.8
99,1653,1050,62,326,2334,5,95,24,6.8
99,1652,1050,63,328,2349,5,95,22,6.8
99,1652,1050,63,328,2349,5,95,22,6.8
99,1662,1050,62,342,2352,5,91,28,6.8
99,1662,1050,60,333,2352,5,94,28,6.8
99,1657,1050,62,351,2353,5.1,100,29,6.8
99,1657,1050,62,351,2353,5.1,100,29,6.8
99,1651,1050,62,334,2354,5.1,97,28,6.8
99,1651,1050,62,334,2354,5.1,97,28,6.8
99,1644,1050,60,338,2352,5.1,105,28,6.8
99,1639,1050,62,335,2351,5.1,102,28,6.8
99,1640,1050,62,346,2354,5.1,104,25,6.8
99,1640,1050,62,346,2354,5.1,104,25,6.8
99,1659,1050,62,341,2353,5.1,102,25,6.8
99,1659,1050,62,341,2353,5.1,102,25,6.8
99,1659,1050,62,344,2308,5.1,98,27,6.8
99,1652,1050,62,340,2303,5.1,98,30,6.8
99,1652,1050,62,340,2303,5.1,98,30,6.8
99,1650,1050,62,340,2300,5.1,104,31,6.8
99,1646,1050,62,340,2323,5.1,102,30,6.8
99,1657,1050,62,351,2344,5.1,100,28,6.8
99,1657,1050,62,351,2344,5.1,100,28,6.8
99,1652,1050,62,365,2353,5.1,98,26,6.8
99,1652,1050,62,365,2353,5.1,98,26,6.8
99,1656,1050,63,345,2369,5.1,97,27,6.8
99,1653,1050,62,343,2379,5.1,99,26,6.8
99,1655,1050,64,339,2384,5.1,97,24,6.8
99,1655,1050,64,339,2384,5.1,97,24,6.8
42,1629,167,62,321,2383,5.1,100,27,6.9
99,1579,1050,62,336,2373,5.2,91,32,6.9
99,1579,1050,62,336,2373,5.2,91,32,6.9
99,1648,1050,62,349,2353,5.1,108,27,6.8
99,1648,1050,62,349,2353,5.1,108,27,6.8
99,1662,1050,62,342,2353,5.1,96,28,6.8
99,1661,1050,62,343,2360,5.1,99,27,6.8
99,1661,1050,62,343,2360,5.1,99,27,6.8
99,1647,1050,63,343,2367,5.1,101,27,6.8
99,1648,1050,62,323,2369,5.1,105,29,6.8
99,1648,1050,62,323,2369,5.1,105,29,6.8
99,1652,1050,62,345,2341,5.1,98,26,6.8
99,1652,1050,62,325,2311,5.1,101,29,6.8
99,1643,1050,62,332,2304,5.1,100,30,6.8
99,1643,1050,62,332,2304,5.1,100,30,6.8
99,1648,1050,62,315,2303,5.1,102,27,6.8
98,1660,1050,60,331,2299,5.1,108,36,6.8
98,1660,1050,60,331,2299,5.1,108,36,6.8
99,1652,1050,63,338,2298,5.1,100,28,6.8
99,1652,1050,63,338,2298,5.1,100,28,6.8
99,1641,1050,63,343,2298,5.1,102,25,6.8
99,1656,1050,62,343,2326,5.1,97,23,6.8
99,1656,1050,62,343,2326,5.1,97,23,6.8
98,1650,1050,62,348,2350,5.1,98,26,6.8
99,1653,1050,63,333,2350,5.1,97,28,6.8
99,1653,1050,63,333,2350,5.1,97,28,6.8
99,1661,1050,63,344,2348,5.1,90,26,6.8
99,1661,1050,63,344,2348,5.1,90,26,6.8
99,1657,1050,60,340,2352,5.1,95,27,6.8
99,1663,1050,62,340,2351,5.1,94,25,6.8
99,1663,1050,62,340,2351,5.1,94,25,6.8
99,1652,1050,63,335,2326,5.1,96,25,6.8
99,1644,1050,63,351,2305,5.1,117,32,6.8
99,1647,1050,63,359,2300,5.1,110,28,6.8
99,1647,1050,63,359,2300,5.1,110,28,6.8
99,1649,1050,60,366,2300,5.1,95,25,6.8
99,1656,1050,60,346,2330,5.1,94,24,6.8
99,1656,1050,60,346,2330,5.1,94,24,6.8
99,1674,1050,62,349,2367,5.1,86,28,6.8
99,1674,1050,62,349,2367,5.1,86,28,6.8
99,1666,1050,63,350,2365,5.1,82,24,6.8
99,1665,1050,63,351,2367,5.1,89,22,6.8
99,1668,1050,63,352,2365,5.1,86,24,6.8
99,1668,1050,63,352,2365,5.1,86,24,6.8
99,1665,1050,63,347,2368,5.1,88,22,6.8
99,1665,1050,63,347,2368,5.1,88,22,6.8
99,1668,1050,63,346,2340,5.1,88,22,6.8
99,1668,1050,63,349,2310,5.1,86,23,6.8
99,1668,1050,63,349,2310,5.1,86,23,6.8
99,1671,1050,61,349,2302,5.1,87,23,6.8
99,1671,1050,61,349,2302,5.1,87,23,6.8
99,1668,1050,64,349,2332,5.1,85,22,6.8
99,1669,1050,63,359,2357,5.1,84,23,6.8
99,1670,1050,64,352,2367,5.1,84,24,6.8
99,1670,1050,64,352,2367,5.1,84,24,6.8
99,1667,1050,63,347,2368,5.1,88,22,6.8
99,1670,1050,62,343,2366,5.1,88,24,6.8
99,1670,1050,62,343,2366,5.1,88,24,6.8
99,1669,1050,63,347,2369,5.1,86,25,6.8
99,1664,1050,60,347,2369,5.1,89,26,6.8
99,1664,1050,60,347,2369,5.1,89,26,6.8
99,1668,1050,63,343,2367,5.1,88,24,6.8
99,1668,1050,63,343,2367,5.1,88,24,6.8
99,1663,1050,61,346,2368,5.1,88,24,6.8
99,1663,1050,61,346,2368,5.1,88,24,6.8
99,1666,1050,63,350,2368,5.1,88,22,6.8
99,1665,1050,61,347,2375,5.1,88,27,6.8
99,1665,1050,61,347,2375,5.1,88,27,6.8
99,1665,1050,63,338,2384,5.1,90,24,6.8
99,1668,1050,63,327,2384,5.1,92,27,6.8
99,1651,1050,63,351,2386,5.1,112,33,6.8
99,1651,1050,63,351,2386,5.1,112,33,6.8
99,1616,1050,63,348,2354,5.1,120,31,6.8
99,1614,1050,63,355,2354,5.1,119,29,6.8
99,1614,1050,63,355,2354,5.1,119,29,6.8
99,1625,1050,63,354,2352,5.1,124,30,6.8
99,1625,1050,63,354,2352,5.1,124,30,6.8
99,1624,1050,63,352,2366,5.1,125,34,6.8
99,1622,1050,63,353,2369,5.1,117,31,6.8
99,1622,1050,63,353,2369,5.1,117,31,6.8
99,1622,1050,61,356,2368,5.1,118,30,6.8
99,1622,1050,61,356,2368,5.1,118,30,6.8
99,1624,1050,61,350,2355,5.1,111,32,6.9
99,1624,1050,61,350,2355,5.1,111,32,6.9
99,1641,1050,63,356,2354,5.1,111,30,6.9
99,1641,1050,63,356,2354,5.1,111,30,6.9
99,1653,1050,63,357,2369,5.1,110,23,6.9
99,1653,1050,63,357,2369,5.1,110,23,6.9
99,1656,1050,63,353,2382,5.1,109,20,6.9
99,1656,1050,63,353,2382,5.1,109,20,6.9
99,1657,1050,63,353,2384,5.1,105,17,6.9
99,1657,1050,63,353,2385,5.1,105,17,6.9
99,1657,1050,64,352,2385,5.1,105,19,6.9
99,1657,1050,64,352,2387,5.1,105,19,6.9
